entry,quality,target_atr,stop_atr,max_bars,trades,win,exp_atr,exp_pct_approx,oos_trades,oos_win,oos_exp_atr
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,2.0,2.0,20,594,0.545,0.198,1.11,347,0.527,0.136
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,2.0,3.0,5,594,0.513,0.133,0.75,347,0.501,0.096
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,2.0,3.0,10,594,0.556,0.193,1.09,347,0.542,0.144
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,2.0,3.0,20,594,0.625,0.258,1.45,347,0.631,0.288
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,2.0,4.0,5,594,0.515,0.127,0.71,347,0.501,0.079
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,2.0,4.0,10,594,0.561,0.204,1.15,347,0.545,0.15
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,2.0,4.0,20,594,0.645,0.277,1.56,347,0.654,0.364
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.0,5,594,0.399,0.124,0.7,347,0.38,0.087
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.0,10,594,0.333,0.181,1.02,347,0.317,0.141
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.0,20,594,0.305,0.183,1.03,347,0.303,0.167
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.5,5,594,0.481,0.193,1.08,347,0.458,0.164
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.5,10,594,0.431,0.243,1.37,347,0.412,0.196
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,1.5,20,594,0.407,0.292,1.64,347,0.401,0.247
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,2.0,5,594,0.497,0.203,1.14,347,0.478,0.183
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,2.0,10,594,0.483,0.297,1.67,347,0.461,0.246
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,2.0,20,594,0.481,0.381,2.14,347,0.476,0.357
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,3.0,5,594,0.505,0.198,1.11,347,0.49,0.17
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,3.0,10,594,0.519,0.331,1.86,347,0.504,0.298
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,3.0,20,594,0.561,0.49,2.76,347,0.579,0.582
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,4.0,5,594,0.507,0.192,1.08,347,0.49,0.155
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,4.0,10,594,0.524,0.341,1.92,347,0.507,0.3
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,3.0,4.0,20,594,0.582,0.519,2.92,347,0.605,0.67
"next open, gap ≤ 0.5 ATR",fresh + ≥6 panels + ATR ≥ 5 %,half@1,1.5,20,594,0.588,0.165,0.93,347,0.573,0.102
pullback limit −0.5 ATR (3 bars),all,0.5,1.0,5,2288,0.64,-0.034,-0.19,1037,0.62,-0.064
pullback limit −0.5 ATR (3 bars),all,0.5,1.0,10,2288,0.643,-0.035,-0.2,1037,0.624,-0.064
pullback limit −0.5 ATR (3 bars),all,0.5,1.0,20,2288,0.643,-0.035,-0.2,1037,0.625,-0.063
pullback limit −0.5 ATR (3 bars),all,0.5,1.5,5,2288,0.714,-0.028,-0.16,1037,0.709,-0.046
pullback limit −0.5 ATR (3 bars),all,0.5,1.5,10,2288,0.733,-0.027,-0.15,1037,0.725,-0.043
pullback limit −0.5 ATR (3 bars),all,0.5,1.5,20,2288,0.737,-0.025,-0.14,1037,0.728,-0.043
pullback limit −0.5 ATR (3 bars),all,0.5,2.0,5,2288,0.74,-0.031,-0.17,1037,0.739,-0.044
pullback limit −0.5 ATR (3 bars),all,0.5,2.0,10,2288,0.778,-0.027,-0.15,1037,0.773,-0.036
pullback limit −0.5 ATR (3 bars),all,0.5,2.0,20,2288,0.79,-0.023,-0.13,1037,0.787,-0.028
pullback limit −0.5 ATR (3 bars),all,0.5,3.0,5,2288,0.75,-0.034,-0.19,1037,0.752,-0.039
pullback limit −0.5 ATR (3 bars),all,0.5,3.0,10,2288,0.804,-0.03,-0.17,1037,0.804,-0.026
pullback limit −0.5 ATR (3 bars),all,0.5,3.0,20,2288,0.837,-0.026,-0.15,1037,0.838,-0.015
pullback limit −0.5 ATR (3 bars),all,0.5,4.0,5,2288,0.753,-0.027,-0.15,1037,0.755,-0.039
pullback limit −0.5 ATR (3 bars),all,0.5,4.0,10,2288,0.812,-0.026,-0.15,1037,0.81,-0.037
pullback limit −0.5 ATR (3 bars),all,0.5,4.0,20,2288,0.853,-0.024,-0.13,1037,0.85,-0.043
pullback limit −0.5 ATR (3 bars),all,1.0,1.0,5,2288,0.542,0.078,0.44,1037,0.526,0.05
pullback limit −0.5 ATR (3 bars),all,1.0,1.0,10,2288,0.534,0.066,0.37,1037,0.522,0.041
pullback limit −0.5 ATR (3 bars),all,1.0,1.0,20,2288,0.535,0.069,0.39,1037,0.523,0.044
pullback limit −0.5 ATR (3 bars),all,1.0,1.5,5,2288,0.605,0.074,0.42,1037,0.605,0.072
pullback limit −0.5 ATR (3 bars),all,1.0,1.5,10,2288,0.618,0.059,0.33,1037,0.619,0.055
pullback limit −0.5 ATR (3 bars),all,1.0,1.5,20,2288,0.624,0.062,0.35,1037,0.622,0.055
pullback limit −0.5 ATR (3 bars),all,1.0,2.0,5,2288,0.629,0.069,0.39,1037,0.632,0.072
pullback limit −0.5 ATR (3 bars),all,1.0,2.0,10,2288,0.66,0.053,0.3,1037,0.665,0.057
pullback limit −0.5 ATR (3 bars),all,1.0,2.0,20,2288,0.683,0.065,0.37,1037,0.689,0.078
pullback limit −0.5 ATR (3 bars),all,1.0,3.0,5,2288,0.639,0.062,0.35,1037,0.642,0.068
pullback limit −0.5 ATR (3 bars),all,1.0,3.0,10,2288,0.694,0.061,0.35,1037,0.704,0.092
pullback limit −0.5 ATR (3 bars),all,1.0,3.0,20,2288,0.742,0.073,0.41,1037,0.753,0.12
pullback limit −0.5 ATR (3 bars),all,1.0,4.0,5,2288,0.642,0.066,0.37,1037,0.645,0.071
pullback limit −0.5 ATR (3 bars),all,1.0,4.0,10,2288,0.701,0.064,0.36,1037,0.71,0.083
pullback limit −0.5 ATR (3 bars),all,1.0,4.0,20,2288,0.763,0.084,0.47,1037,0.765,0.088
pullback limit −0.5 ATR (3 bars),all,1.5,1.0,5,2288,0.48,0.127,0.72,1037,0.458,0.091
pullback limit −0.5 ATR (3 bars),all,1.5,1.0,10,2288,0.451,0.115,0.65,1037,0.438,0.082
pullback limit −0.5 ATR (3 bars),all,1.5,1.0,20,2288,0.451,0.124,0.7,1037,0.441,0.097
pullback limit −0.5 ATR (3 bars),all,1.5,1.5,5,2288,0.545,0.131,0.74,1037,0.536,0.112
pullback limit −0.5 ATR (3 bars),all,1.5,1.5,10,2288,0.537,0.115,0.64,1037,0.531,0.097
pullback limit −0.5 ATR (3 bars),all,1.5,1.5,20,2288,0.541,0.123,0.69,1037,0.536,0.109
pullback limit −0.5 ATR (3 bars),all,1.5,2.0,5,2288,0.569,0.123,0.69,1037,0.562,0.109
pullback limit −0.5 ATR (3 bars),all,1.5,2.0,10,2288,0.579,0.111,0.62,1037,0.581,0.109
pullback limit −0.5 ATR (3 bars),all,1.5,2.0,20,2288,0.604,0.133,0.75,1037,0.608,0.141
pullback limit −0.5 ATR (3 bars),all,1.5,3.0,5,2288,0.578,0.116,0.65,1037,0.573,0.104
pullback limit −0.5 ATR (3 bars),all,1.5,3.0,10,2288,0.612,0.117,0.66,1037,0.62,0.141
pullback limit −0.5 ATR (3 bars),all,1.5,3.0,20,2288,0.669,0.158,0.89,1037,0.679,0.208
pullback limit −0.5 ATR (3 bars),all,1.5,4.0,5,2288,0.579,0.114,0.64,1037,0.573,0.094
pullback limit −0.5 ATR (3 bars),all,1.5,4.0,10,2288,0.618,0.115,0.64,1037,0.624,0.124
pullback limit −0.5 ATR (3 bars),all,1.5,4.0,20,2288,0.689,0.16,0.9,1037,0.69,0.173
pullback limit −0.5 ATR (3 bars),all,2.0,1.0,5,2288,0.455,0.163,0.91,1037,0.428,0.122
pullback limit −0.5 ATR (3 bars),all,2.0,1.0,10,2288,0.404,0.152,0.86,1037,0.386,0.106
pullback limit −0.5 ATR (3 bars),all,2.0,1.0,20,2288,0.391,0.163,0.92,1037,0.378,0.121
pullback limit −0.5 ATR (3 bars),all,2.0,1.5,5,2288,0.52,0.17,0.95,1037,0.504,0.145
pullback limit −0.5 ATR (3 bars),all,2.0,1.5,10,2288,0.49,0.162,0.91,1037,0.478,0.128
pullback limit −0.5 ATR (3 bars),all,2.0,1.5,20,2288,0.482,0.181,1.02,1037,0.472,0.141
pullback limit −0.5 ATR (3 bars),all,2.0,2.0,5,2288,0.543,0.161,0.91,1037,0.53,0.144
pullback limit −0.5 ATR (3 bars),all,2.0,2.0,10,2288,0.535,0.167,0.94,1037,0.53,0.154
pullback limit −0.5 ATR (3 bars),all,2.0,2.0,20,2288,0.549,0.211,1.19,1037,0.55,0.204
pullback limit −0.5 ATR (3 bars),all,2.0,3.0,5,2288,0.552,0.154,0.86,1037,0.541,0.14
pullback limit −0.5 ATR (3 bars),all,2.0,3.0,10,2288,0.567,0.176,0.99,1037,0.568,0.193
pullback limit −0.5 ATR (3 bars),all,2.0,3.0,20,2288,0.614,0.243,1.36,1037,0.619,0.276
pullback limit −0.5 ATR (3 bars),all,2.0,4.0,5,2288,0.554,0.151,0.85,1037,0.541,0.13
pullback limit −0.5 ATR (3 bars),all,2.0,4.0,10,2288,0.572,0.172,0.96,1037,0.572,0.174
pullback limit −0.5 ATR (3 bars),all,2.0,4.0,20,2288,0.632,0.241,1.36,1037,0.632,0.245
pullback limit −0.5 ATR (3 bars),all,3.0,1.0,5,2288,0.438,0.195,1.1,1037,0.405,0.153
pullback limit −0.5 ATR (3 bars),all,3.0,1.0,10,2288,0.362,0.211,1.18,1037,0.339,0.147
pullback limit −0.5 ATR (3 bars),all,3.0,1.0,20,2288,0.325,0.218,1.23,1037,0.308,0.154
pullback limit −0.5 ATR (3 bars),all,3.0,1.5,5,2288,0.502,0.203,1.14,1037,0.48,0.174
pullback limit −0.5 ATR (3 bars),all,3.0,1.5,10,2288,0.448,0.234,1.31,1037,0.432,0.194
pullback limit −0.5 ATR (3 bars),all,3.0,1.5,20,2288,0.411,0.245,1.38,1037,0.398,0.199
pullback limit −0.5 ATR (3 bars),all,3.0,2.0,5,2288,0.524,0.194,1.09,1037,0.506,0.174
pullback limit −0.5 ATR (3 bars),all,3.0,2.0,10,2288,0.495,0.246,1.38,1037,0.487,0.228
pullback limit −0.5 ATR (3 bars),all,3.0,2.0,20,2288,0.479,0.29,1.63,1037,0.476,0.275
pullback limit −0.5 ATR (3 bars),all,3.0,3.0,5,2288,0.534,0.189,1.06,1037,0.517,0.172
pullback limit −0.5 ATR (3 bars),all,3.0,3.0,10,2288,0.53,0.27,1.52,1037,0.527,0.283
pullback limit −0.5 ATR (3 bars),all,3.0,3.0,20,2288,0.545,0.343,1.93,1037,0.545,0.374
pullback limit −0.5 ATR (3 bars),all,3.0,4.0,5,2288,0.535,0.185,1.04,1037,0.517,0.16
pullback limit −0.5 ATR (3 bars),all,3.0,4.0,10,2288,0.535,0.267,1.5,1037,0.53,0.264
pullback limit −0.5 ATR (3 bars),all,3.0,4.0,20,2288,0.563,0.347,1.95,1037,0.556,0.344
pullback limit −0.5 ATR (3 bars),all,half@1,1.5,20,2288,0.587,0.207,1.16,1037,0.582,0.163
pullback limit −0.5 ATR (3 bars),fresh,0.5,1.0,5,1176,0.641,-0.031,-0.18,557,0.621,-0.063
pullback limit −0.5 ATR (3 bars),fresh,0.5,1.0,10,1176,0.644,-0.034,-0.19,557,0.621,-0.068
pullback limit −0.5 ATR (3 bars),fresh,0.5,1.0,20,1176,0.645,-0.033,-0.19,557,0.623,-0.066
pullback limit −0.5 ATR (3 bars),fresh,0.5,1.5,5,1176,0.716,-0.032,-0.18,557,0.713,-0.052
pullback limit −0.5 ATR (3 bars),fresh,0.5,1.5,10,1176,0.728,-0.039,-0.22,557,0.716,-0.064
pullback limit −0.5 ATR (3 bars),fresh,0.5,1.5,20,1176,0.731,-0.037,-0.21,557,0.72,-0.06
pullback limit −0.5 ATR (3 bars),fresh,0.5,2.0,5,1176,0.741,-0.046,-0.26,557,0.74,-0.064
pullback limit −0.5 ATR (3 bars),fresh,0.5,2.0,10,1176,0.774,-0.038,-0.22,557,0.768,-0.055
pullback limit −0.5 ATR (3 bars),fresh,0.5,2.0,20,1176,0.785,-0.037,-0.21,557,0.781,-0.045
pullback limit −0.5 ATR (3 bars),fresh,0.5,3.0,5,1176,0.75,-0.058,-0.33,557,0.752,-0.07
pullback limit −0.5 ATR (3 bars),fresh,0.5,3.0,10,1176,0.799,-0.051,-0.29,557,0.799,-0.053
pullback limit −0.5 ATR (3 bars),fresh,0.5,3.0,20,1176,0.828,-0.049,-0.28,557,0.828,-0.044
pullback limit −0.5 ATR (3 bars),fresh,0.5,4.0,5,1176,0.753,-0.05,-0.28,557,0.752,-0.077
pullback limit −0.5 ATR (3 bars),fresh,0.5,4.0,10,1176,0.806,-0.048,-0.27,557,0.803,-0.074
pullback limit −0.5 ATR (3 bars),fresh,0.5,4.0,20,1176,0.847,-0.041,-0.23,557,0.84,-0.073
pullback limit −0.5 ATR (3 bars),fresh,1.0,1.0,5,1176,0.543,0.077,0.43,557,0.524,0.045
pullback limit −0.5 ATR (3 bars),fresh,1.0,1.0,10,1176,0.533,0.065,0.37,557,0.513,0.028
pullback limit −0.5 ATR (3 bars),fresh,1.0,1.0,20,1176,0.534,0.067,0.38,557,0.515,0.029
pullback limit −0.5 ATR (3 bars),fresh,1.0,1.5,5,1176,0.607,0.069,0.39,557,0.609,0.07
pullback limit −0.5 ATR (3 bars),fresh,1.0,1.5,10,1176,0.613,0.042,0.24,557,0.607,0.028
pullback limit −0.5 ATR (3 bars),fresh,1.0,1.5,20,1176,0.618,0.045,0.25,557,0.612,0.029
pullback limit −0.5 ATR (3 bars),fresh,1.0,2.0,5,1176,0.634,0.053,0.3,557,0.634,0.049
pullback limit −0.5 ATR (3 bars),fresh,1.0,2.0,10,1176,0.66,0.042,0.24,557,0.654,0.015
pullback limit −0.5 ATR (3 bars),fresh,1.0,2.0,20,1176,0.68,0.048,0.27,557,0.677,0.035
pullback limit −0.5 ATR (3 bars),fresh,1.0,3.0,5,1176,0.64,0.031,0.18,557,0.641,0.019
pullback limit −0.5 ATR (3 bars),fresh,1.0,3.0,10,1176,0.693,0.042,0.23,557,0.689,0.027
pullback limit −0.5 ATR (3 bars),fresh,1.0,3.0,20,1176,0.739,0.054,0.3,557,0.74,0.063
pullback limit −0.5 ATR (3 bars),fresh,1.0,4.0,5,1176,0.642,0.035,0.19,557,0.641,0.012
pullback limit −0.5 ATR (3 bars),fresh,1.0,4.0,10,1176,0.699,0.037,0.21,557,0.693,0.002
pullback limit −0.5 ATR (3 bars),fresh,1.0,4.0,20,1176,0.761,0.063,0.35,557,0.752,0.025
pullback limit −0.5 ATR (3 bars),fresh,1.5,1.0,5,1176,0.477,0.127,0.71,557,0.442,0.058
pullback limit −0.5 ATR (3 bars),fresh,1.5,1.0,10,1176,0.453,0.12,0.68,557,0.422,0.045
pullback limit −0.5 ATR (3 bars),fresh,1.5,1.0,20,1176,0.453,0.129,0.73,557,0.425,0.055
pullback limit −0.5 ATR (3 bars),fresh,1.5,1.5,5,1176,0.538,0.118,0.66,557,0.521,0.075
pullback limit −0.5 ATR (3 bars),fresh,1.5,1.5,10,1176,0.53,0.092,0.52,557,0.503,0.022
pullback limit −0.5 ATR (3 bars),fresh,1.5,1.5,20,1176,0.535,0.102,0.57,557,0.513,0.038
pullback limit −0.5 ATR (3 bars),fresh,1.5,2.0,5,1176,0.564,0.1,0.56,557,0.546,0.054
pullback limit −0.5 ATR (3 bars),fresh,1.5,2.0,10,1176,0.577,0.102,0.57,557,0.557,0.027
pullback limit −0.5 ATR (3 bars),fresh,1.5,2.0,20,1176,0.602,0.114,0.64,557,0.585,0.048
pullback limit −0.5 ATR (3 bars),fresh,1.5,3.0,5,1176,0.571,0.077,0.43,557,0.553,0.021
pullback limit −0.5 ATR (3 bars),fresh,1.5,3.0,10,1176,0.611,0.102,0.57,557,0.594,0.034
pullback limit −0.5 ATR (3 bars),fresh,1.5,3.0,20,1176,0.669,0.151,0.85,557,0.657,0.115
pullback limit −0.5 ATR (3 bars),fresh,1.5,4.0,5,1176,0.572,0.08,0.45,557,0.553,0.013
pullback limit −0.5 ATR (3 bars),fresh,1.5,4.0,10,1176,0.616,0.099,0.56,557,0.598,0.011
pullback limit −0.5 ATR (3 bars),fresh,1.5,4.0,20,1176,0.691,0.161,0.91,557,0.673,0.092
pullback limit −0.5 ATR (3 bars),fresh,2.0,1.0,5,1176,0.45,0.152,0.86,557,0.406,0.071
pullback limit −0.5 ATR (3 bars),fresh,2.0,1.0,10,1176,0.4,0.148,0.83,557,0.364,0.055
pullback limit −0.5 ATR (3 bars),fresh,2.0,1.0,20,1176,0.389,0.16,0.9,557,0.361,0.069
pullback limit −0.5 ATR (3 bars),fresh,2.0,1.5,5,1176,0.51,0.148,0.83,557,0.481,0.091
pullback limit −0.5 ATR (3 bars),fresh,2.0,1.5,10,1176,0.48,0.132,0.74,557,0.447,0.041
pullback limit −0.5 ATR (3 bars),fresh,2.0,1.5,20,1176,0.474,0.154,0.87,557,0.451,0.071
pullback limit −0.5 ATR (3 bars),fresh,2.0,2.0,5,1176,0.536,0.13,0.73,557,0.506,0.071
pullback limit −0.5 ATR (3 bars),fresh,2.0,2.0,10,1176,0.528,0.147,0.82,557,0.501,0.052
pullback limit −0.5 ATR (3 bars),fresh,2.0,2.0,20,1176,0.544,0.187,1.05,557,0.526,0.109
pullback limit −0.5 ATR (3 bars),fresh,2.0,3.0,5,1176,0.543,0.106,0.6,557,0.513,0.04
pullback limit −0.5 ATR (3 bars),fresh,2.0,3.0,10,1176,0.561,0.15,0.84,557,0.539,0.069
pullback limit −0.5 ATR (3 bars),fresh,2.0,3.0,20,1176,0.612,0.232,1.3,557,0.598,0.189
pullback limit −0.5 ATR (3 bars),fresh,2.0,4.0,5,1176,0.544,0.108,0.61,557,0.513,0.029
pullback limit −0.5 ATR (3 bars),fresh,2.0,4.0,10,1176,0.566,0.148,0.83,557,0.542,0.046
pullback limit −0.5 ATR (3 bars),fresh,2.0,4.0,20,1176,0.633,0.235,1.32,557,0.616,0.167
pullback limit −0.5 ATR (3 bars),fresh,3.0,1.0,5,1176,0.43,0.197,1.11,557,0.377,0.102
pullback limit −0.5 ATR (3 bars),fresh,3.0,1.0,10,1176,0.357,0.218,1.23,557,0.323,0.118
pullback limit −0.5 ATR (3 bars),fresh,3.0,1.0,20,1176,0.325,0.228,1.28,557,0.298,0.136
pullback limit −0.5 ATR (3 bars),fresh,3.0,1.5,5,1176,0.49,0.192,1.08,557,0.452,0.122
pullback limit −0.5 ATR (3 bars),fresh,3.0,1.5,10,1176,0.439,0.218,1.23,557,0.408,0.128
pullback limit −0.5 ATR (3 bars),fresh,3.0,1.5,20,1176,0.408,0.24,1.35,557,0.386,0.167
pullback limit −0.5 ATR (3 bars),fresh,3.0,2.0,5,1176,0.514,0.173,0.97,557,0.478,0.104
pullback limit −0.5 ATR (3 bars),fresh,3.0,2.0,10,1176,0.49,0.244,1.37,557,0.467,0.159
pullback limit −0.5 ATR (3 bars),fresh,3.0,2.0,20,1176,0.481,0.303,1.7,557,0.467,0.25
pullback limit −0.5 ATR (3 bars),fresh,3.0,3.0,5,1176,0.521,0.152,0.85,557,0.485,0.075
pullback limit −0.5 ATR (3 bars),fresh,3.0,3.0,10,1176,0.525,0.258,1.45,557,0.504,0.188
pullback limit −0.5 ATR (3 bars),fresh,3.0,3.0,20,1176,0.549,0.364,2.05,557,0.535,0.35
pullback limit −0.5 ATR (3 bars),fresh,3.0,4.0,5,1176,0.523,0.153,0.86,557,0.485,0.064
pullback limit −0.5 ATR (3 bars),fresh,3.0,4.0,10,1176,0.53,0.26,1.46,557,0.508,0.167
pullback limit −0.5 ATR (3 bars),fresh,3.0,4.0,20,1176,0.568,0.362,2.04,557,0.549,0.314
pullback limit −0.5 ATR (3 bars),fresh,half@1,1.5,20,1176,0.58,0.17,0.95,557,0.571,0.096
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,1.0,5,972,0.64,-0.034,-0.19,469,0.612,-0.078
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,1.0,10,972,0.641,-0.039,-0.22,469,0.612,-0.082
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,1.0,20,972,0.641,-0.039,-0.22,469,0.612,-0.082
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,1.5,5,972,0.722,-0.024,-0.14,469,0.71,-0.062
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,1.5,10,972,0.733,-0.03,-0.17,469,0.714,-0.069
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,1.5,20,972,0.736,-0.029,-0.16,469,0.716,-0.067
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,2.0,5,972,0.744,-0.046,-0.26,469,0.736,-0.081
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,2.0,10,972,0.776,-0.034,-0.19,469,0.765,-0.064
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,2.0,20,972,0.787,-0.032,-0.18,469,0.778,-0.053
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,3.0,5,972,0.755,-0.058,-0.33,469,0.751,-0.087
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,3.0,10,972,0.803,-0.048,-0.27,469,0.797,-0.062
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,3.0,20,972,0.833,-0.038,-0.21,469,0.827,-0.046
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,4.0,5,972,0.758,-0.049,-0.28,469,0.751,-0.097
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,4.0,10,972,0.812,-0.043,-0.24,469,0.802,-0.093
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,0.5,4.0,20,972,0.855,-0.021,-0.12,469,0.842,-0.067
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,1.0,5,972,0.537,0.073,0.41,469,0.512,0.03
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,1.0,10,972,0.532,0.061,0.34,469,0.51,0.019
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,1.0,20,972,0.532,0.064,0.36,469,0.51,0.019
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,1.5,5,972,0.603,0.065,0.37,469,0.597,0.048
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,1.5,10,972,0.617,0.048,0.27,469,0.608,0.026
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,1.5,20,972,0.622,0.055,0.31,469,0.612,0.03
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,2.0,5,972,0.627,0.041,0.23,469,0.62,0.018
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,2.0,10,972,0.663,0.041,0.23,469,0.655,0.009
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,2.0,20,972,0.682,0.05,0.28,469,0.676,0.032
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,3.0,5,972,0.634,0.018,0.1,469,0.629,-0.018
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,3.0,10,972,0.697,0.039,0.22,469,0.691,0.021
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,3.0,20,972,0.744,0.061,0.35,469,0.742,0.068
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,4.0,5,972,0.636,0.02,0.11,469,0.629,-0.027
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,4.0,10,972,0.704,0.034,0.19,469,0.695,-0.012
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.0,4.0,20,972,0.77,0.08,0.45,469,0.757,0.038
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,1.0,5,972,0.472,0.126,0.71,469,0.437,0.057
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,1.0,10,972,0.451,0.115,0.65,469,0.422,0.043
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,1.0,20,972,0.452,0.126,0.71,469,0.422,0.049
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,1.5,5,972,0.536,0.118,0.66,469,0.518,0.068
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,1.5,10,972,0.53,0.093,0.53,469,0.505,0.025
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,1.5,20,972,0.537,0.108,0.61,469,0.514,0.041
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,2.0,5,972,0.56,0.094,0.53,469,0.544,0.042
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,2.0,10,972,0.576,0.095,0.53,469,0.559,0.022
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,2.0,20,972,0.601,0.107,0.6,469,0.582,0.04
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,3.0,5,972,0.567,0.068,0.38,469,0.552,0.005
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,3.0,10,972,0.611,0.097,0.54,469,0.597,0.033
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,3.0,20,972,0.672,0.155,0.87,469,0.659,0.128
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,4.0,5,972,0.569,0.07,0.39,469,0.552,-0.008
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,4.0,10,972,0.618,0.093,0.52,469,0.601,0.001
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,1.5,4.0,20,972,0.697,0.168,0.95,469,0.676,0.102
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,1.0,5,972,0.441,0.144,0.81,469,0.397,0.056
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,1.0,10,972,0.393,0.133,0.75,469,0.358,0.036
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,1.0,20,972,0.386,0.151,0.85,469,0.354,0.05
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,1.5,5,972,0.504,0.141,0.79,469,0.473,0.07
pullback limit −0.5 ATR (3 bars),fresh + ≥6 panels,2.0,1.5,10,972,0.475,0.123,0.69,469,0.443,0.027
